Vehicle_Type,Tested_Transmission_Type,Transmission_Lockup_,Police___Emergency_Vehicle_,newtransmission,Test_Veh_Displacement__L_,Rated_Horsepower,__of_Gears,Equivalent_Test_Weight__lbs__,Axle_Ratio,N_V_Ratio,Three_cat,THC_bin,CO_bin,CO2_cat,NOx_cat,MPG,Rownum
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Medium,Low,Low,Low,Low,40.5,14821
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Medium,Low,Low,Low,Low,38.4,14822
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Medium,Low,Low,Low,Low,39.8,14823
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,Low,Low,Medium,Low,26.9,14824
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Medium,Low,Low,Low,Low,38.4,14825
Tru,Continuously Var,N,N,,3.456,231,1,5250,3.54,24.2,Low,Low,Low,Medium,Low,25.3,14826
Tru,Continuously Var,N,N,,3.456,231,1,5250,3.54,24.2,Low,High,High,Medium,Low,30,14827
Tru,Continuously Var,N,N,,3.456,231,1,5250,3.54,24.2,Low,Low,Low,Medium,Low,24.8,14828
Tru,Continuously Var,N,N,,3.456,231,1,5250,3.54,24.2,Low,High,High,Medium,Low,29.6,14829
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,Low,Low,Medium,Low,25.9,14830
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,High,High,Medium,Low,29.3,14831
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,Low,Low,High,Low,22.5,14832
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,High,High,Medium,Low,29.3,14833
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,High,Low,Medium,Medium,25.2,14834
Tru,Continuously Var,N,N,,3.456,231,1,5000,3.54,24.2,Low,High,Low,Medium,Medium,24,14835
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,3.91,25.8,Low,Low,Low,Medium,Medium,24.4,14836
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,3.91,25.8,Low,Low,Low,High,Medium,16,14837
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,3.91,25.8,Low,Low,Low,High,High,16.2,14838
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,3.91,25.8,Low,Low,Low,Medium,Medium,24.7,14839
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Low,66.6,14840
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Low,67.6,14841
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Medium,68.1,14842
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Low,66.1,14843
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Low,68.1,14844
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.9,High,Low,Low,Low,Low,66.6,14845
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,71.8,14846
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,70.2,14847
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,72.4,14848
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,69.6,14849
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,72.4,14850
Car,Continuously Var,N,N,,1.798,98,1,3375,3.27,26.8,High,Low,Low,Low,Low,69.6,14851
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,Low,Low,Low,Low,48.6,14852
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,High,High,Low,Medium,53.5,14853
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,Low,Low,Low,Low,41,14854
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,High,Low,Low,Low,Low,63.6,14855
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,High,Low,Low,Low,Low,65.9,14856
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,High,High,Low,Medium,53.9,14857
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,Low,Low,Low,Low,48.1,14858
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,Medium,Low,Low,Low,Low,45.1,14859
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,High,Low,Low,Low,Low,66.6,14860
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,28,High,Low,Low,Low,Low,71.4,14861
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,Low,Low,Low,Low,50.2,14862
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,High,High,Low,Medium,57,14863
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,Low,Low,Low,Low,42.6,14864
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,High,Low,Low,Low,Low,69,14865
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,High,Low,Low,Low,Low,68,14866
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,High,Low,Low,Low,50.8,14867
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,High,High,Low,Medium,58.2,14868
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,Medium,Low,Low,Low,Low,47.6,14869
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,High,Low,Low,Low,Low,71.4,14870
Car,Continuously Var,N,N,,1.497,82,1,2750,3.19,27.8,High,Low,Low,Low,Low,75,14871
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Low,48.3,14872
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,69.7,14873
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Medium,45.4,14874
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,68.1,14875
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Low,47.8,14876
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Low,49.7,14877
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,High,High,Low,Medium,52.1,14878
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,High,High,Low,Medium,52.1,14879
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,68,14880
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,70.6,14881
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Low,47.6,14882
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,Low,Low,Low,Medium,47.3,14883
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,Medium,High,High,Low,Medium,52.2,14884
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,72.5,14885
Car,Continuously Var,N,N,,1.798,98,1,3500,3.27,25.4,High,Low,Low,Low,Low,69.2,14886
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,59.2,14887
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,55.5,14888
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,56.1,14889
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,59.4,14890
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,59.4,14891
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,55.7,14892
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,High,Low,Low,Low,Low,61.5,14893
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,58.7,14894
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,57.1,14895
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,58.5,14896
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,High,Low,Low,Low,Low,60.2,14897
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,Medium,Low,Low,Low,Low,58.3,14898
Car,Continuously Var,N,N,,1.798,98,1,3625,3.7,28.9,High,Low,Low,Low,Low,60.6,14899
Tru,Automatic,Y,N,Automatic,2.494,176,6,3750,3.82,28.7,Low,Low,Low,Medium,Medium,30.1,14900
Tru,Automatic,Y,N,Automatic,2.494,176,6,3750,3.82,28.7,Medium,Low,Low,Low,Medium,43.4,14901
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.6,Medium,Low,Low,Low,Medium,40.4,14902
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.6,Low,Low,Low,Medium,High,28.5,14903
Car,Continuously Var,N,N,,0.001,1,1,4250,9.73,0,Low,,,,,31.9,14904
Car,Continuously Var,N,N,,0.001,1,1,4250,9.73,0,Low,,,,,28.8,14905
Car,Continuously Var,N,N,,0.001,1,1,4250,9.73,0,Low,,,,,31.3,14906
Car,Continuously Var,N,N,,0.001,1,1,4250,9.73,0,Low,,,,,32.2,14907
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.6,Medium,Low,Low,Low,Medium,41.2,14908
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.6,Low,Low,Low,Medium,High,28.5,14909
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.9,Low,Low,Low,Medium,High,27.9,14910
Tru,Automatic,Y,N,Automatic,2.494,176,6,3875,4.07,30.9,Medium,Low,Low,Low,Medium,39.9,14911
Car,Automatic,Y,N,Automatic,2.362,158,4,3500,2.74,39.1,Low,Low,Low,Medium,Medium,27.4,14912
Car,Automatic,Y,N,Automatic,2.362,158,4,3500,2.74,39.1,Medium,Low,Low,Low,Medium,38.7,14913
Car,Manual,N,N,Manual,2.362,158,5,3375,4.24,43.4,Low,High,Low,Medium,Medium,27.7,14914
Car,Manual,N,N,Manual,2.362,158,5,3375,4.24,43.4,Medium,Low,Low,Low,Medium,38.7,14915
Car,Manual,N,N,Manual,2.362,158,5,3375,4.24,43.4,Low,High,Low,Medium,High,27.6,14916
Car,Manual,N,N,Manual,2.362,158,5,3375,4.24,43.4,Low,High,Low,Medium,High,27.8,14917
Car,Manual,N,N,Manual,2.362,158,5,3375,4.24,43.4,Low,High,Low,Medium,High,27.4,14918
Car,Manual,N,N,Manual,1.798,128,5,3000,3.94,44.8,Low,High,Low,Medium,High,34.7,14919
Car,Manual,N,N,Manual,1.798,128,5,3000,3.94,44.8,Medium,Low,Low,Low,Low,46.9,14920
Car,Automatic,Y,N,Automatic,1.798,128,4,3000,4.13,40.3,Medium,Low,Low,Low,Medium,47.2,14921
Car,Automatic,Y,N,Automatic,1.798,128,4,3000,4.13,40.3,Low,High,Low,Medium,Medium,34.5,14922
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,High,Low,High,Medium,16.1,14923
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,Low,Low,Medium,Medium,24.7,14924
Tru,Automatic,Y,N,Automatic,4.608,310,6,6500,3.91,24.9,Low,,,,,17.2,14925
Tru,Automatic,Y,N,Automatic,4.608,310,6,6500,3.91,24.9,Low,,,,,26.2,14926
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,Low,Low,Medium,Medium,23.2,14927
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,Low,Low,High,Medium,15.4,14928
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,Low,Low,Medium,Medium,23.9,14929
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,High,Low,High,High,15.5,14930
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,High,Low,High,High,15.6,14931
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,Low,Low,Medium,Medium,23.9,14932
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,High,Low,High,Medium,11.1,14933
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.3,Low,Low,Low,Medium,Medium,17.2,14934
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,High,Low,High,Medium,15.8,14935
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,Low,Low,Medium,Medium,24.1,14936
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,Low,Low,High,Medium,11.4,14937
Tru,Automatic,Y,N,Automatic,5.663,381,6,6500,4.3,27.4,Low,Low,Low,Medium,Medium,17.5,14938
Tru,Automatic,Y,N,Automatic,2.672,187,6,4500,4.36,32.6,Low,Low,High,High,Medium,21.9,14939
Tru,Automatic,Y,N,Automatic,2.672,187,6,4500,4.36,32.6,Low,High,Low,Medium,High,25.2,14940
Tru,Automatic,Y,N,Automatic,2.672,187,6,4500,4.36,32.6,Medium,Low,Low,Low,Medium,37,14941
Tru,Automatic,Y,N,Automatic,2.672,187,6,4500,4.36,32.6,Low,High,Low,High,High,18.3,14942
Tru,Automatic,Y,N,Automatic,2.672,187,6,4500,4.36,32.6,Low,High,High,High,High,20.9,14943
Tru,Automatic,Y,N,Automatic,3.456,266,6,4750,3.94,29.5,Low,Low,Low,Medium,High,34.7,14944
Tru,Automatic,Y,N,Automatic,3.456,266,6,4750,3.94,29.5,Low,High,Low,High,Medium,22.6,14945
Tru,Automatic,Y,N,Automatic,3.456,266,6,4750,3.94,29.9,Low,Low,Low,Medium,High,34.4,14946
Tru,Automatic,Y,N,Automatic,3.456,266,6,4750,3.94,29.9,Low,High,Low,High,High,22.9,14947
Tru,Automatic,Y,N,Automatic,3.456,266,6,4500,3.94,29.5,Low,High,Low,High,Medium,23.3,14948
Tru,Automatic,Y,N,Automatic,3.456,266,6,4500,3.94,29.5,Medium,Low,Low,Medium,High,35.3,14949
Tru,Automatic,Y,N,Automatic,3.456,266,6,5000,4.15,30.9,Low,Low,Low,Medium,Medium,32,14950
Tru,Automatic,Y,N,Automatic,3.456,266,6,5000,4.15,30.9,Low,Low,Low,High,Medium,20.3,14951
Tru,Automatic,Y,N,Automatic,3.956,236,5,4500,3.73,30.7,Low,High,High,High,Medium,21.1,14952
Tru,Automatic,Y,N,Automatic,3.956,236,5,4500,3.73,30.7,Low,High,High,Medium,Medium,29.6,14953
Tru,Automatic,Y,N,Automatic,3.956,236,5,4250,3.73,30.7,Low,High,High,High,Medium,21.5,14954
Tru,Automatic,Y,N,Automatic,3.956,236,5,4250,3.73,30.7,Low,High,High,Medium,Medium,29.8,14955
Tru,Automatic,Y,N,Automatic,3.956,236,5,4250,3.73,30.9,Low,,,,,21.1,14956
Tru,Automatic,Y,N,Automatic,3.956,236,5,4250,3.73,30.9,Low,,,,,28.8,14957
Tru,Manual,N,N,Manual,3.956,236,6,4250,3.15,34.3,Low,High,High,High,Medium,20.2,14958
Tru,Manual,N,N,Manual,3.956,236,6,4250,3.15,34.3,Low,Low,Low,Medium,Medium,28.9,14959
Tru,Automatic,Y,N,Automatic,2.694,159,4,3625,3.58,32.7,Medium,Low,Low,Low,Low,36.1,14960
Tru,Automatic,Y,N,Automatic,2.694,159,4,3625,3.58,32.7,Low,Low,High,Medium,Medium,23.4,14961
Tru,Automatic,Y,N,Automatic,2.694,159,4,3625,3.58,32.7,Low,Low,Low,Medium,High,25.1,14962
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,3.58,32.7,Medium,Low,Low,Low,Low,35.6,14963
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,3.58,32.7,Low,High,Low,Medium,High,24.2,14964
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,3.58,32.7,Low,Low,Low,High,Medium,22.5,14965
Tru,Manual,N,N,Manual,2.694,159,5,3625,3.31,34.6,Medium,Low,Low,Low,Low,36.6,14966
Tru,Manual,N,N,Manual,2.694,159,5,3625,3.31,34.6,Low,Low,Low,Medium,Medium,23.6,14967
Tru,Manual,N,N,Manual,2.694,159,5,3625,3.31,34.6,Low,Low,Low,Medium,Medium,26.6,14968
Tru,Manual,N,N,Manual,2.694,159,5,3875,3.31,34.6,Low,Low,Low,Medium,Medium,23.3,14969
Tru,Manual,N,N,Manual,2.694,159,5,3875,3.31,34.6,Medium,Low,Low,Low,Low,36.7,14970
Tru,Manual,N,N,Manual,2.694,159,5,3875,3.31,34.6,Low,Low,Low,Medium,Medium,26.4,14971
Tru,Automatic,Y,N,Automatic,3.956,236,5,4500,3.73,30.7,Low,High,High,Medium,Medium,28.7,14972
Tru,Automatic,Y,N,Automatic,3.956,236,5,4500,3.73,30.7,Low,High,High,High,Medium,19.9,14973
Tru,Manual,N,N,Manual,3.956,236,6,4500,3.73,36.2,Low,Low,Low,Medium,Medium,25.6,14974
Tru,Manual,N,N,Manual,3.956,236,6,4500,3.73,36.2,Low,High,High,High,High,18.8,14975
Tru,Manual,N,N,Manual,3.956,236,6,4500,3.73,36.4,Low,Low,Low,Medium,Medium,27.2,14976
Tru,Manual,N,N,Manual,3.956,236,6,4500,3.73,36.4,Low,High,High,High,Medium,19.5,14977
Tru,Automatic,Y,N,Automatic,2.694,159,4,4250,4.1,32.8,Low,Low,Low,Medium,Medium,31.2,14978
Tru,Automatic,Y,N,Automatic,2.694,159,4,4250,4.1,32.8,Low,Low,Low,High,High,22.5,14979
Tru,Automatic,Y,N,Automatic,2.694,159,4,4250,4.1,32.8,Low,Low,High,High,Low,19.7,14980
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,4.1,32.8,Low,Low,Low,Medium,Medium,31.8,14981
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,4.1,32.8,Low,High,Low,High,High,22.9,14982
Tru,Automatic,Y,N,Automatic,2.694,159,4,4000,4.1,32.8,Low,Low,High,High,Medium,20.2,14983
Tru,Manual,N,N,Manual,2.694,159,5,4250,4.1,37.5,Low,Low,Low,Medium,Low,30.6,14984
Tru,Manual,N,N,Manual,2.694,159,5,4250,4.1,37.5,Low,Low,High,High,Medium,19.5,14985
Tru,Manual,N,N,Manual,2.694,159,5,4250,4.1,37.5,Low,Low,Low,High,Medium,22.9,14986
Tru,Manual,N,N,Manual,2.694,159,5,4000,4.1,37.5,Low,Low,Low,Medium,Low,31,14987
Tru,Manual,N,N,Manual,2.694,159,5,4000,4.1,37.5,Low,High,High,High,Medium,19.8,14988
Tru,Manual,N,N,Manual,2.694,159,5,4000,4.1,37.5,Low,Low,Low,High,Medium,22.6,14989
Tru,Automatic,Y,N,Automatic,4.608,310,6,5250,4.1,25.9,Low,,,,,18.8,14990
Tru,Automatic,Y,N,Automatic,4.608,310,6,5250,4.1,25.9,Low,,,,,28.2,14991
Tru,Automatic,Y,N,Automatic,4.608,310,6,5500,4.1,25.9,Low,,,,,18.4,14992
Tru,Automatic,Y,N,Automatic,4.608,310,6,5500,4.1,25.9,Low,,,,,27.7,14993
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,High,Low,High,Medium,16.9,14994
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,Low,Low,Medium,Medium,25.4,14995
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,,,,,24.5,14996
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,,,,,16,14997
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,,,,,16.9,14998
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,,,,,25.3,14999
Tru,Automatic,Y,N,Automatic,3.956,270,5,5250,3.91,30.2,Low,Low,Low,Medium,Medium,27.6,15000
Tru,Automatic,Y,N,Automatic,3.956,270,5,5250,3.91,30.2,Low,Low,Low,Medium,Medium,26.6,15001
Tru,Automatic,Y,N,Automatic,3.956,270,5,5250,3.91,30.2,Low,Low,Low,High,High,19.5,15002
Tru,Automatic,Y,N,Automatic,3.956,270,5,5000,3.91,30.2,Low,Low,Low,Medium,Medium,27.5,15003
Tru,Automatic,Y,N,Automatic,3.956,270,5,5000,3.91,30.2,Low,High,Low,High,High,19.7,15004
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.5,Low,Low,Low,High,Medium,15.6,15005
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.5,Low,Low,Low,High,Medium,22.7,15006
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.5,Low,Low,Low,High,Medium,22.7,15007
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.5,Low,Low,Low,High,Medium,15.7,15008
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.5,Low,Low,Low,High,Medium,21.7,15009
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,High,Low,High,High,16.3,15010
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,Low,Low,Medium,Low,24.1,15011
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,,,,,23.4,15012
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,,,,,16.1,15013
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.5,Low,Low,Low,High,Medium,16.4,15014
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.5,Low,Low,Low,Medium,Low,23.5,15015
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,Low,Low,Medium,Medium,24.3,15016
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,High,Low,High,Medium,16.2,15017
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,Low,Low,Medium,Medium,17.2,15018
Tru,Automatic,Y,N,Automatic,5.663,381,6,6000,4.3,27.3,Low,Low,Low,High,Medium,11.6,15019
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,Low,Low,Medium,Medium,24.5,15020
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,High,Low,High,High,16.6,15021
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,Low,Low,Medium,Medium,17.4,15022
Tru,Automatic,Y,N,Automatic,5.663,381,6,5500,4.3,27.3,Low,Low,Low,High,Medium,11.9,15023
Tru,Automatic,Y,N,Automatic,3.456,268,6,4250,4.4,31.5,Low,Low,Low,Medium,High,23.7,15024
Tru,Automatic,Y,N,Automatic,3.456,268,6,4250,4.4,31.5,Medium,Low,Low,Low,High,36.3,15025
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Low,Low,Low,Medium,High,25.7,15026
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Medium,Low,Low,Low,Medium,39.9,15027
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Low,High,High,Medium,High,23.2,15028
Tru,Automatic,Y,N,Automatic,3.456,268,6,4500,4.4,31.5,Medium,Low,Low,Medium,High,35.1,15029
Tru,Automatic,Y,N,Automatic,3.456,268,6,4500,4.4,31.5,Low,High,Low,High,Medium,23,15030
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Low,High,High,Medium,High,23,15031
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Medium,Low,Low,Low,Medium,39.6,15032
Tru,Automatic,Y,N,Automatic,2.672,181,6,4250,4.36,31,Low,Low,Low,Medium,Medium,25.7,15033
Car,Automatic,Y,N,Automatic,1.497,106,4,2625,4.24,43.4,Medium,Low,Low,Low,Medium,50.3,15034
Car,Automatic,Y,N,Automatic,1.497,106,4,2625,4.24,43.4,Medium,Low,Low,Low,Medium,50.5,15035
Car,Automatic,Y,N,Automatic,1.497,106,4,2625,4.24,43.4,Medium,Low,Low,Low,Medium,39.5,15036
Car,Manual,N,N,Manual,1.497,106,5,2625,3.72,44.6,Medium,Low,Low,Low,Medium,39.4,15037
Car,Manual,N,N,Manual,1.497,106,5,2625,3.72,44.6,Medium,Low,Low,Low,Medium,51.8,15038
Car,Manual,N,N,Manual,1.497,106,5,2625,3.72,44.3,Medium,Low,Low,Low,Low,53.3,15039
Car,Manual,N,N,Manual,1.497,106,5,2625,3.72,44.3,Medium,Low,Low,Low,Medium,40,15040
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,Medium,High,Low,Medium,Low,38.8,15041
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,Medium,High,Low,Medium,Low,38.8,15042
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,Medium,High,Low,Medium,Low,38.8,15043
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,High,High,Low,Low,Low,60.1,15044
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,High,High,Low,Low,Low,60.1,15045
Car,Automatic,N,N,Automatic,1.968,140,6,3750,3.04,32,High,High,Low,Low,Low,60.1,15046
Car,Semi-Automatic,Y,N,Semi-Automatic,6.299,500,8,5250,2.88,39.1,Low,High,High,High,High,15.9,15047
Car,Semi-Automatic,Y,N,Semi-Automatic,6.299,500,8,5250,2.88,39.1,Low,Low,Low,Medium,Low,25.7,15048
Car,Semi-Automatic,Y,N,Semi-Automatic,6.299,500,8,5250,2.88,39.1,Low,High,High,High,Medium,19.1,15049
Car,Semi-Automatic,Y,N,Semi-Automatic,6.299,500,8,5250,2.88,39.1,Low,Low,High,High,High,15.9,15050
Car,Semi-Automatic,Y,N,Semi-Automatic,6.299,500,8,5250,2.88,39.1,Low,High,High,High,High,13.7,15051
Car,Manual,N,N,Manual,1.984,200,6,3375,3.09,33.3,Low,Low,Low,Medium,Medium,25.5,15052
Car,Manual,N,N,Manual,1.984,200,6,3375,3.09,33.3,Medium,Low,Low,Low,Low,41.5,15053
Car,Manual,N,N,Manual,1.984,200,6,3375,3.09,33.3,Low,Low,High,High,High,19.8,15054
Car,Manual,N,N,Manual,1.984,200,6,3375,3.09,33.3,Low,High,High,High,Medium,22.9,15055
Car,Manual,N,N,Manual,1.984,200,6,3375,3.09,33.3,Low,Low,High,Medium,Medium,28.3,15056
Car,Manual,N,N,Manual,1.984,200,6,3500,3.09,33.3,Low,Low,Low,Medium,Medium,24.9,15057
Car,Manual,N,N,Manual,1.984,200,6,3500,3.09,33.3,Low,Low,High,Medium,Medium,27.6,15058
Car,Manual,N,N,Manual,1.984,200,6,3500,3.09,33.3,Low,High,High,High,High,22.9,15059
Car,Manual,N,N,Manual,1.984,200,6,3500,3.09,33.3,Low,Low,High,High,High,19.2,15060
Car,Manual,N,N,Manual,1.984,200,6,3500,3.09,33.3,Medium,Low,Low,Low,Low,41.2,15061
